-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.970622 -3.168205 -0.065028 3.766602 -3.898043 -3.252305 -0.920235 1.207368 -1.418940 4.519787 -2.267792 2.408485 0.099562 5.038665 -2.394284 0.757641 2.392782 -0.650705 -6.598589 0.128749 0.565443 3.207365 0.559147 0.550433 2.724911 1.884804 -0.115237 0.344372 -4.767925 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.380000 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.970622 -3.056399 -0.065028 3.766602 -3.898043 -3.252305 0.311122 0.445835 -1.313202 3.629494 -0.416025 3.265182 -0.784108 3.513817 -0.518715 0.757641 3.161143 -1.133820 -6.869823 0.128749 -2.226742 3.207365 1.358565 1.616874 2.517672 -1.679318 -0.115237 0.352368 -3.667918 -3.669670 6.716222 0.980103 4.202012 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.383333 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 1.708519 -1.486809 -1.041497 -0.583862 2.397153 -4.544859 -0.464935 3.766602 -2.447960 -3.252305 -0.920235 1.207368 -1.418940 4.519787 -2.267792 2.521316 0.099562 5.038665 -0.518715 0.757641 2.392782 -0.650705 -6.598589 0.128749 0.565443 3.207365 1.358565 1.616874 2.517672 -1.679318 -0.115237 0.352368 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 0.217814 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.390000 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.477989 -1.041497 -1.265476 2.397153 -3.168205 -0.065028 3.766602 -0.675865 -3.252305 -2.392243 1.338955 -1.418940 4.519787 -0.276533 0.540058 -0.483077 1.196960 2.326341 0.757641 2.392782 -1.133820 -6.869823 0.128749 -2.226742 3.207365 1.358565 2.048474 2.517672 -0.989539 -0.115237 0.344372 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.396667 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.303482 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 1.708519 -0.779808 -1.041497 -1.265476 2.397153 -3.168205 -0.065028 3.766602 -0.675865 -3.252305 -2.392243 1.338955 -1.418940 4.519787 -0.416025 4.093197 -0.483077 3.513817 -0.518715 1.532747 2.392782 -0.650705 -6.869823 0.128749 -0.593011 2.845309 3.217925 1.616874 2.724911 -0.989539 -0.115237 0.344372 -4.767925 -3.669670 6.716222 0.980103 4.233746 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -1.033034 1.433153 0.986494 -0.632402 0.801866 0.403333 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.325974 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 0.332349 -1.979187 -1.041497 -1.265476 2.970622 -3.168205 2.311036 2.677896 -2.621459 -3.252305 -2.392243 1.338955 -1.418940 4.519787 -0.416025 1.620313 -0.483077 3.328339 -0.518715 1.556012 1.733895 -0.650705 -4.440018 0.128749 -2.226742 5.083917 2.979424 1.095128 1.157406 -3.778346 -0.115237 -0.941215 0.377553 -3.669670 6.716222 0.182874 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.981947 0.527379 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.130000 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.424775 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.310837 -0.613606 -0.579003 0.543425 0.832813 -1.159347 -0.882227 1.668888 -1.435900 -1.041497 -1.265476 2.970622 -3.168205 -0.157088 3.766602 -2.249213 -4.608831 -2.392243 1.338955 -3.243218 4.519787 -0.416025 1.620313 -0.483077 3.328339 -0.518715 1.556012 1.733895 -0.650705 -7.330169 0.655280 -0.593011 3.954248 1.358565 0.550433 0.789785 1.265140 0.640325 3.222094 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 0.692137 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.452427 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 1.018238 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.140000 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.622958 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.486809 -1.041497 -0.931290 2.830885 -4.544859 -0.065028 3.766602 -2.589723 -3.252305 -2.392243 0.445835 -1.054992 4.834900 -0.276533 0.540058 -0.483077 1.196960 2.326341 0.757641 2.392782 -0.650705 -7.330169 -0.379848 -0.593011 4.084571 1.358565 0.550433 0.775878 -0.989539 -1.980612 0.344372 1.101393 -2.421133 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.388333 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.303482 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.970622 -3.056399 -0.065028 3.469271 -3.898043 -3.252305 0.888653 0.445835 -3.031634 3.629494 -0.416025 3.265182 -0.483077 3.513817 -0.518715 0.757641 2.392782 -1.133820 -4.440018 0.128749 -2.226742 5.083917 3.217925 1.095128 1.157406 -3.778346 -0.115237 -0.941215 0.377553 -3.419286 6.716222 0.980103 4.233746 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.388333 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.970622 -3.056399 -0.065028 3.766602 -3.898043 -3.252305 0.311122 0.445835 -1.054992 3.629494 -0.416025 4.093197 -0.483077 3.513817 -0.518715 1.532747 2.392782 -0.650705 -6.869823 0.128749 -0.593011 2.845309 3.217925 1.616874 2.724911 -0.989539 -0.115237 0.344372 -4.767925 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.069637 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -1.033034 1.433153 0.986494 -0.632402 0.801866 0.340000 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.625588 -3.056399 -0.065028 3.766602 -0.675865 -3.252305 -2.392243 1.338955 -1.418940 4.519787 -0.853045 0.540058 -0.483077 1.196960 2.326341 0.757641 2.392782 -1.133820 -6.111923 1.149890 -2.226742 3.207365 1.358565 1.616874 2.724911 -0.989539 0.640325 0.488851 -3.667918 -3.669670 7.723904 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.383333 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.486809 -1.635847 -1.265476 2.397153 -4.544859 -0.065028 3.766602 -2.447960 -3.252305 -2.392243 1.207368 -1.418940 4.765417 -0.416025 -0.281866 -0.483077 3.236543 2.326341 0.757641 2.392782 -0.650705 -8.357793 -0.379848 -0.593011 4.084571 1.358565 0.550433 0.775878 -0.989539 1.002508 -0.414684 -4.720387 -3.669670 6.716222 0.980103 3.487035 2.678455 -0.840857 -2.065085 3.315568 -0.513963 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.186142 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.373333 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.521728 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.695381 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.486809 -1.041497 -0.931290 2.397153 -3.741621 -0.065028 2.439818 -2.589723 -3.252305 -2.392243 0.445835 -1.054992 4.834900 -0.276533 0.540058 -0.483077 1.196960 2.326341 0.757641 2.392782 -1.133820 -6.869823 0.128749 -2.230346 3.134207 1.358565 1.616874 2.724911 -3.628671 -0.115237 0.344372 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -3.117941 3.315568 0.842420 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.383333 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.970622 -3.056399 -0.065028 3.766602 -3.898043 -3.252305 0.311122 0.445835 -1.054992 3.629494 -0.416025 4.093197 -0.483077 3.513817 -0.518715 1.532747 2.392782 -0.650705 -6.869823 0.128749 -0.593011 2.845309 3.217925 1.616874 2.724911 1.028877 -0.115237 0.344372 -4.767925 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.408333 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.325974 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 1.708519 -0.779808 -1.041497 -1.265476 2.397153 -3.168205 -0.065028 3.766602 -0.675865 -3.252305 -2.392243 1.338955 -1.418940 4.519787 -0.276533 0.540058 -0.483077 1.196960 2.326341 1.556012 2.392782 -1.133820 -6.869823 0.128749 -2.226742 3.207365 1.358565 0.550433 0.775878 -0.989539 0.640325 0.488851 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.527379 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.411667 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.625588 -3.056399 -0.485654 3.766602 -2.589723 -3.252305 -2.392243 0.445835 -1.054992 4.834900 -0.853045 0.540058 -0.483077 1.196960 2.326341 0.757641 2.392782 -0.650705 -7.330169 -0.379848 -0.593011 4.084571 1.358565 2.048474 2.517672 -0.989539 -0.115237 0.344372 -3.667918 -3.669670 6.716222 1.562301 2.323974 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 1.063394 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 1.686697 -0.632402 0.801866 0.093333 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.486809 -1.041497 -1.265476 2.397153 -3.168205 -0.065028 3.766602 -2.061779 -3.252305 -1.962453 1.338955 -1.418940 4.519787 -0.276533 0.540058 -0.483077 1.196960 2.326341 0.757641 2.854071 -1.133820 -6.869823 0.128749 -0.593011 2.845309 3.217925 1.616874 2.724911 -0.989539 -0.115237 0.344372 -4.767925 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.618175 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.400000 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.303482 -0.613606 -1.260673 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 0.252429 -1.265476 2.970622 -3.056399 -0.065028 2.984152 -3.898043 -3.252305 0.311122 -0.293590 -1.054992 3.629494 -0.416025 4.093197 -0.483077 3.513817 -0.518715 1.532747 2.392782 -0.650705 -6.869823 0.128749 -0.593011 2.845309 3.217925 1.616874 2.724911 1.884804 -0.115237 0.344372 -4.767925 -3.669670 6.849004 0.980103 3.487035 2.678455 -0.949186 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.487679 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.086667 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.625588 -3.056399 -0.485654 3.766602 -2.589723 -3.252305 -2.392243 0.445835 -1.054992 4.834900 -0.853045 0.540058 -0.483077 1.196960 2.326341 0.757641 2.392782 -0.650705 -7.330169 -0.379848 -0.593011 4.084571 1.358565 0.550433 0.775878 -0.989539 0.640325 0.488851 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.405000 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.325974 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 1.708519 -1.154508 -1.041497 -1.265476 2.397153 -3.168205 -0.065028 3.766602 -0.675865 -3.252305 -2.392243 1.338955 -1.418940 4.519787 -0.276533 0.540058 -0.483077 1.196960 2.326341 1.556012 2.392782 -1.133820 -6.869823 0.128749 -2.226742 3.207365 1.358565 2.048474 2.517672 -0.989539 -0.254339 0.344372 -3.667918 -3.669670 6.716222 1.562301 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.527379 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 2.337470 -0.632402 0.801866 0.093333 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.303482 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 1.708519 -1.486809 -1.041497 -1.265476 2.862426 -3.168205 -0.065028 3.766602 -2.061779 -3.252305 -2.392243 1.338955 -1.418940 4.519787 -0.276533 0.540058 -0.483077 3.236543 3.774941 0.757641 2.392782 -1.133820 -6.869823 0.128749 -3.162067 3.207365 1.358565 1.616874 2.517672 -1.679318 -0.115237 0.344372 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.527379 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -1.507286 1.433153 0.986494 -0.632402 0.801866 0.278333 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.970622 -3.056399 -0.065028 3.766602 -3.898043 -3.252305 0.311122 0.445835 -1.313202 3.629494 -0.416025 3.265182 -0.784108 3.513817 -0.518715 1.815717 3.161143 -1.133820 -9.082143 0.128749 -2.226742 3.207365 1.358565 1.616874 2.517672 -1.679318 -0.115237 0.352368 -3.667918 -3.669670 6.716222 0.980103 4.202012 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -2.807217 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.195000 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 1.668888 -1.435900 -1.041497 -0.619358 2.970622 -3.056399 -0.065028 3.766602 -2.447960 -4.608831 0.311122 0.445835 -1.054992 3.629494 -0.416025 -0.281866 -0.483077 3.236543 2.326341 0.757641 2.392782 -2.880008 -6.869823 0.128749 -0.593011 3.954248 1.358565 0.550433 0.789785 1.265140 -1.980612 0.344372 0.377553 -2.421133 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 2.237322 0.842420 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.411667 
-0.789733 0.972346 2.024351 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.625588 -3.168205 -0.157088 3.766602 -2.447960 -4.608831 0.311122 0.445835 -1.054992 3.629494 -0.416025 -0.281866 -0.483077 3.236543 2.326341 0.757641 2.392782 -2.880008 -6.869823 0.128749 -0.593011 3.954248 1.358565 0.550433 0.789785 1.265140 -1.980612 -1.246824 0.377553 -2.421133 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 2.237322 0.842420 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 -0.036667 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.805119 -1.159347 -0.882227 0.472952 -1.979187 -1.041497 -1.265476 2.970622 -3.168205 -0.065028 2.677896 -3.898043 -2.491450 0.311122 1.338955 -1.418940 4.519787 -0.276533 0.540058 -0.483077 1.196960 2.326341 0.757641 2.392782 -1.133820 -6.869823 0.128749 -2.226742 3.207365 1.358565 2.048474 2.517672 -0.989539 -0.115237 0.344372 -3.667918 -3.669670 6.716222 0.980103 4.202012 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 -0.175349 -0.844642 1.433153 0.986494 -0.632402 0.801866 -0.058333 
-0.789733 0.972346 0.585219 0.505171 -0.421114 -0.561387 -0.146951 -1.250921 0.189960 0.389409 0.219025 0.527462 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.979187 -1.041497 -1.265476 2.970622 -3.056399 -0.065028 3.766602 -3.898043 -3.252305 0.311122 0.445835 -1.313202 3.629494 -0.416025 3.265182 -0.784108 3.513817 -0.518715 0.757641 3.161143 -1.133820 -6.869823 0.128749 -2.226742 3.207365 1.358565 1.616874 2.517672 -1.679318 -0.115237 0.352368 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.201667 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.303482 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -1.486809 0.612234 -1.265476 2.397153 -3.168205 -0.464935 3.766602 -2.447960 -3.252305 0.311122 0.445835 -1.982389 3.629494 -0.416025 3.265182 -0.483077 3.513817 -0.518715 0.757641 2.392782 -1.133820 -6.869823 0.128749 -2.226742 3.207365 1.537033 1.616874 2.517672 -1.679318 -0.115237 0.352368 -3.667918 -3.669670 6.716222 0.980103 4.202012 2.678455 -0.949186 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.487679 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.403333 
-0.789733 0.972346 -0.244170 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.189960 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 2.293767 -0.486607 -1.041497 -1.265476 2.397153 -4.544859 -0.065028 3.766602 -2.061779 -3.252305 -1.962453 1.338955 -1.418940 4.519787 -0.276533 0.540058 -0.483077 1.196960 2.326341 0.757641 2.854071 -1.133820 -6.869823 0.128749 -0.593011 2.845309 3.217925 1.616874 2.724911 1.884804 -0.115237 0.344372 -4.767925 -3.669670 6.849004 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.502528 0.108317 -0.166712 -0.372887 0.517449 -0.345641 0.339554 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.105000 
-0.789733 0.972346 0.598820 0.505171 -0.421114 -0.561387 -0.146951 -0.352359 0.322609 0.389409 0.219025 1.169102 0.749259 0.352558 -0.305582 -0.613606 -0.488177 0.543425 0.832813 -1.159347 -0.882227 0.332349 -1.979187 -1.041497 -1.265476 2.970622 -3.168205 -0.065028 2.677896 -3.898043 -4.303173 0.311122 1.338955 -1.418940 4.519787 -0.276533 0.540058 -0.483077 1.196960 2.326341 0.757641 2.392782 -0.650705 -7.330169 -0.379848 -0.593011 3.207365 1.358565 2.048474 2.517672 -0.989539 -0.115237 0.344372 -3.667918 -3.669670 6.716222 0.980103 3.487035 2.678455 -1.116152 -2.065085 3.179963 1.187586 0.108317 -0.166712 -0.095568 0.517449 -0.345641 -0.433967 0.152693 0.490506 -0.488159 -0.062674 -0.231158 -0.114873 0.586186 -0.499911 -0.668804 0.729109 -0.844642 1.433153 0.986494 -0.632402 0.801866 0.293333 
